id,title,original_title,status,release_date,company,revenue,budget,adult,belongs_to_collection,original_language,popularity,country,runtime,spoken_languages,tagline,video,vote_average,vote_count
22434,If Looks Could Kill,If Looks Could Kill,Released,1991-03-15,Independent Film Group,7788597.0,0,False,False,en,3.8948150000000004,RU,88.0,1,He's having the adventure of someone else's life.,False,5.6,36.0
12778,Greedy,Greedy,Released,1994-03-04,Carol Baum Productions,13145977.0,0,False,False,en,9.426784,RU,113.0,1,"Where there’s a will, there’s a relative.",False,5.9,58.0
28448,Walker,Walker,Released,1987-12-04,Spyglass Entertainment,257043.0,5800000,False,False,en,1.799311,,94.0,1,,False,6.4,16.0
17113,The Ballad of Jack and Rose,The Ballad of Jack and Rose,Released,2005-03-25,TriStar Pictures,712294.0,1500000,False,False,en,4.1732309999999995,,111.0,1,"Selfhood begins with a walking away, and love is proved in the letting go.",False,6.5,43.0
187,Sin City,Sin City,Released,2005-04-01,Village Roadshow Pictures,158733820.0,40000000,False,True,en,15.010525,,124.0,1,Walk down the right back alley in Sin City and you can find anything...,False,7.2,2755.0
14177,Beauty Shop,Beauty Shop,Released,2005-06-02,Vertigo Entertainment,36351350.0,25000000,False,False,en,6.795949,,105.0,1,A Cut Above,False,5.4,118.0
7364,Sahara,Sahara,Released,2005-04-06,Mosaic Media Group,119269486.0,130000000,False,False,en,8.946242999999999,,124.0,3,Dirk Pitt. Adventure has a new name.,False,5.7,440.0
11431,Fever Pitch,Fever Pitch,Released,2005-04-06,Current Entertainment,50451307.0,30000000,False,False,en,6.734064999999999,,103.0,3,A Comedy About The Game of Love.,False,5.9,186.0
16551,Rhinestone,Rhinestone,Released,1984-06-22,FilmColony,21435321.0,28000000,False,False,en,5.415639,,111.0,1,"She's bet everything, and we mean everything, that she can turn this New York cabbie into an overnight sensation. He has other things in mind. But he's never had a trainer like this one!",False,4.9,33.0
42229,A Special Day,Una giornata particolare,Released,1977-08-11,Nightfall Productions,110.0,0,False,False,it,3.810981,,110.0,1,A special film about two special people.,False,7.7,79.0
44181,National Lampoon's Gold Diggers,Lady Killers,Released,2003-06-15,Brass Hat Films,527000.0,0,False,False,en,0.625659,,90.0,1,A comedy about two guys who'd do anything to be on top.,False,3.1,7.0
94794,Blue,Blue,Released,1993-08-19,Rizzoli Films,1718328.0,0,False,False,en,1.437622,,79.0,1,,False,7.5,17.0
14689,Hawaii,Hawaii,Released,1966-10-10,Mobra Films,34562222.0,15000000,False,False,en,3.210693,,189.0,1,James Michener's novel reaches the screen.,False,5.8,13.0
84084,Wilson,Wilson,Released,1944-08-01,Into the Wild,2000000.0,2995000,False,False,en,0.773081,,154.0,1,"DRAMA AND SPECTACLE UNPARALLELED! ENTERTAINMENT UNDREAMED OF! 12,000 PLAYERS! 200 MIGHTY SCENES! TOLD TO THE TUNE OF 87 BELOVED SONGS!",False,5.5,2.0
7453,The Hitchhiker's Guide to the Galaxy,The Hitchhiker's Guide to the Galaxy,Released,2005-01-15,Mayhem Pictures,104478416.0,50000000,False,False,en,13.257254999999999,,109.0,1,Don't leave Earth without it.,False,6.6,1340.0
20187,The Eiger Sanction,The Eiger Sanction,Released,1975-05-21,Conundrum Entertainment,14200000.0,0,False,False,en,5.47591,,123.0,1,EASTWOOD is the man . . Eiger is the location . . and the sanction - is a licence to kill!,False,6.2,91.0
10065,The Amityville Horror,The Amityville Horror,Released,2005-04-15,Focus Features,108047131.0,19000000,False,True,en,13.088552,,90.0,1,What happened over the next 28 days has never been explained.,False,6.0,606.0
9393,Before the Fall,Napola – Elite für den Führer,Released,2004-07-04,Working Title Films,3764219.0,4500000,False,False,de,5.69684,,117.0,1,Men make history. We make the men.,False,7.3,74.0
16972,The Frisco Kid,The Frisco Kid,Released,1979-07-06,Castle Rock Entertainment,9346177.0,9200000,False,False,en,7.085211999999999,,114.0,2,,False,6.0,38.0
13409,State Property 2,State Property 2,Released,2005-04-13,Section Eight Productions,1691706.0,0,False,True,en,0.318108,,94.0,1,,False,5.5,3.0
14287,The Year of the Yao,The Year of the Yao,Released,2004-09-16,Sony Pictures Classics,38585.0,0,False,False,en,0.5620539999999999,,88.0,1,,False,5.5,2.0
113178,A Wake in Providence,A Wake in Providence,Released,1999-01-01,Riff Raff Film Productions,402805.0,0,False,False,en,0.002817,,94.0,1,,False,0.0,0.0
8976,A Lot Like Love,A Lot Like Love,Released,2005-04-22,Sidney Kimmel Entertainment,42886719.0,30000000,False,False,en,10.596719,,107.0,1,There's nothing better than a great romance... to ruin a perfectly good friendship.,False,6.5,329.0
11679,xXx: State of the Union,xXx: State of the Union,Released,2005-04-27,Ghost House Pictures,71073932.0,60000000,False,True,en,19.144610999999998,,101.0,1,Prepare for the next level,False,4.7,565.0
25007,Death of a Dynasty,Death of a Dynasty,Released,2005-04-29,HorrorFlix,42108.0,0,False,False,en,0.9028459999999999,,92.0,1,,False,4.0,2.0
1495,Kingdom of Heaven,Kingdom of Heaven,Released,2005-05-03,Anonymous Content,211643158.0,130000000,False,False,en,16.296471,,144.0,4,"Be without fear in the face of your enemies. Safeguard the helpless, and do no wrong",False,6.6,1187.0
10066,House of Wax,House of Wax,Released,2005-04-30,Level 1 Entertainment,68766121.0,40000000,False,False,en,7.163099000000001,,113.0,2,Prey. Slay. Display,False,5.5,696.0
1640,Crash,Crash,Released,2004-01-13,MID Foundation,98410061.0,6500000,False,False,en,9.785147,,112.0,5,You think you know who you are. You have no idea.,False,7.2,1172.0
11171,Mysterious Skin,Mysterious Skin,Released,2004-05-20,Neal Street Productions,1524966.0,0,False,False,en,7.1039509999999995,,105.0,1,Two boys. One can't remember. The other can't forget.,False,7.4,266.0
14750,Mischief,Mischief,Released,1985-02-08,DreamWorks Pictures,8692426.0,0,False,False,en,7.356831,,93.0,1,"The first time seems like the worst time, but it's the one time you'll never forget!",False,6.2,28.0
43881,San Francisco,San Francisco,Released,1936-06-26,Alberta Film Entertainment,5273000.0,1300000,False,False,en,0.7701640000000001,,115.0,1,She Fell In Love . . . with the toughest guy on the toughest street in the world !,False,7.0,13.0
10027,Unleashed,Unleashed,Released,2005-02-02,Columbus 81 Productions,50871113.0,45000000,False,False,en,7.90583,,103.0,3,Serve No Master,False,6.6,531.0
1895,Star Wars: Episode III - Revenge of the Sith,Star Wars: Episode III - Revenge of the Sith,Released,2005-05-17,Pathé Renn Productions,850000000.0,113000000,False,True,en,13.165420999999998,,140.0,1,The saga is complete.,False,7.1,4200.0
9981,Kicking & Screaming,Kicking & Screaming,Released,2005-05-13,Banques Populaire Image 7,56070433.0,45000000,False,False,en,9.875573,,95.0,2,One man could lead this team to glory. . . That man was busy,False,5.6,179.0
4379,Monster-in-Law,Monster-in-Law,Released,2005-05-13,Canal+,154749918.0,43000000,False,False,en,6.328385,,101.0,3,This relationship is going to be a real mother.,False,5.6,413.0
27,9 Songs,9 Songs,Released,2004-07-16,Cruise/Wagner Productions,1574623.0,1000000,False,False,en,18.847707,,66.0,1,"2 lovers, one summer, and the 9 songs that defined them.",False,5.1,103.0
953,Madagascar,Madagascar,Released,2005-05-25,Silver Pictures,532680671.0,75000000,False,True,en,16.136217000000002,,86.0,5,Someone's got a zoo loose.,False,6.6,3322.0
13064,Airborne,Airborne,Released,1993-09-17,David Dobkin Productions,2850263.0,2600000,False,False,en,11.600224,,91.0,1,There are two kinds of people: those who get AIRBORNE...and those who don't.,False,6.1,20.0
12700,Dominion: Prequel to the Exorcist,Dominion: Prequel to the Exorcist,Released,2005-05-20,ImageMovers,251495.0,30000000,False,True,en,7.892677000000001,,117.0,1,"Go back before the beginning, to the place where evil was born.",False,4.8,77.0
9291,The Longest Yard,The Longest Yard,Released,2005-05-19,Paramount Animation,190320568.0,82000000,False,False,en,7.349842999999999,,113.0,1,"If you can't get out, get even.",False,6.2,804.0
34309,Most Wanted,Most Wanted,Released,1997-10-10,FilmColony,11838218.0,25000000,False,False,en,10.323838,,99.0,1,Sometimes the most patriotic thing a Marine can do...is disobey orders. From most honored to Most Wanted.,False,5.8,27.0
921,Cinderella Man,Cinderella Man,Released,2005-06-02,Walden Media,108539911.0,88000000,False,False,en,6.363884,,144.0,1,One man's extraordinary fight to save the family he loved.,False,7.3,630.0
9779,The Sisterhood of the Traveling Pants,The Sisterhood of the Traveling Pants,Released,2005-06-01,Ontario Media Development Corporation (OMDC),39053061.0,25000000,False,True,en,9.263964999999999,,119.0,3,Laugh. Cry. Share the pants.,False,6.3,396.0
9787,Lords of Dogtown,Lords of Dogtown,Released,2005-06-03,Gang of Two Productions,13411957.0,25000000,False,False,en,4.350048999999999,,107.0,2,"They never thought they'd be famous, but they always thought they'd be friends.",False,7.0,215.0
787,Mr. & Mrs. Smith,Mr. & Mrs. Smith,Released,2005-06-07,Universal Pictures,478207520.0,110000000,False,False,en,15.724373000000002,,120.0,2,Smart and sexy.,False,6.5,3048.0
14199,The Adventures of Sharkboy and Lavagirl,The Adventures of Sharkboy and Lavagirl,Released,2005-06-10,Destination Films,69425966.0,50000000,False,False,en,6.477862,,92.0,1,Smaller heroes. Just as super.,False,4.4,278.0
9528,Ladies in Lavender,Ladies in Lavender,Released,2004-06-14,Darko Entertainment,20377075.0,0,False,False,en,3.837975,,104.0,4,,False,6.5,36.0
12109,It's All Gone Pete Tong,It's All Gone Pete Tong,Released,2004-09-12,Eden Roc Productions,120620.0,2000000,False,False,en,2.812182,,90.0,1,,False,7.1,53.0
20941,Innocent Voices,Voces inocentes,Released,2004-11-05,Desperate Pictures,837000.0,0,False,False,es,7.559297999999999,,120.0,1,,False,7.6,33.0
11620,Quo Vadis,Quo Vadis,Released,1951-11-08,Dimension Films,30000000.0,8250000,False,False,en,11.840985,,171.0,1,THIS IS THE BIG ONE! The splendor and savagery of the world's wickedest empire! Three hours of spectacle you'll remember for a lifetime!,False,7.0,64.0
272,Batman Begins,Batman Begins,Released,2005-06-10,Josephson Entertainment,374218673.0,150000000,False,True,en,28.505340999999998,,140.0,3,Evil fears the knight.,False,7.5,7511.0
11451,Herbie Fully Loaded,Herbie Fully Loaded,Released,2005-06-22,Red Chillies Entertainment,66002004.0,50000000,False,True,en,9.35239,,101.0,1,Start your engines...,False,5.1,559.0
11683,Land of the Dead,Land of the Dead,Released,2005-06-24,Open City Films,46770602.0,15000000,False,True,en,9.478117,,93.0,5,The dead shall inherit the Earth.,False,6.0,395.0
9722,Bewitched,Bewitched,Released,2005-06-21,GreeneStreet Films,131426169.0,85000000,False,False,en,9.276085,,102.0,2,Be warned. Be ready.,False,4.8,463.0
28000,Somebody Up There Likes Me,Somebody Up There Likes Me,Released,1956-07-03,Fox 2000 Pictures,3360000.0,1920000,False,False,en,2.747776,,113.0,1,A Girl Can Lift A Fellow To The Skies!,False,6.8,30.0
38731,An Unmarried Woman,An Unmarried Woman,Released,1978-05-26,Bagdasarian Productions,24000000.0,2515000,False,False,en,1.148295,,124.0,1,"She laughs, she cries, she feels angry, she feels lonely, she feels guilty, she makes breakfast, she makes love, she makes do, she is strong, she is weak, she is brave, she is scared, she is... an unmarried woman.",False,6.1,17.0
74,War of the Worlds,War of the Worlds,Released,2005-06-28,Reiner / Greisman Productions,591739379.0,132000000,False,False,en,19.929377,,116.0,1,They're already here.,False,6.2,2397.0
1667,March of the Penguins,La Marche de l'empereur,Released,2005-01-26,China Film Co-Production Corporation,127392239.0,8000000,False,False,fr,9.435122999999999,,80.0,2,"In the harshest place on Earth, love finds a way.",False,6.9,371.0
7233,Rebound,Rebound,Released,2005-07-01,Kite Runner Holdings,16809014.0,45000000,False,False,en,4.373457,,103.0,1,A comedy where old school ...meets middle school,False,5.2,96.0
9009,Dark Water,Dark Water,Released,2005-06-27,Beambright,25473093.0,30000000,False,False,en,6.53565,,105.0,1,"This Season, The Mystery Of The Darkness Will Consume Your Life",False,5.3,275.0
9738,Fantastic Four,Fantastic Four,Released,2005-06-29,DreamWorks Pictures,330579719.0,100000000,False,True,en,19.382082,,106.0,1,4 times the action. 4 times the adventure. 4 times the fantastic.,False,5.5,3040.0
14278,Murderball,Murderball,Released,2005-07-22,Tim Burton Productions,1750211.0,300000,False,False,en,1.6879009999999999,,88.0,1,,False,6.9,23.0
9522,Wedding Crashers,Wedding Crashers,Released,2005-07-14,Walt Disney Pictures,285176741.0,40000000,False,False,en,11.100597,,119.0,1,Life's a Party. Crash It.,False,6.4,1406.0
1826,Russian Dolls,Les Poupées Russes,Released,2005-06-15,Ghoulardi Film Company,23727301.0,13000000,False,True,fr,6.361343,,129.0,1,,False,6.8,156.0
10476,Hustle & Flow,Hustle & Flow,Released,2005-07-22,The Weinstein Company,23563727.0,8000000,False,False,en,7.422267,,116.0,1,The music will inspire them. The dream will unite them. This summer get crunk.,False,6.9,101.0
11309,Hardware,Hardware,Released,1990-09-14,Harpo Films,5728953.0,1500000,False,False,en,6.026159,,93.0,1,You can't stop progress.,False,5.6,88.0
33693,Funny Ha Ha,Funny Ha Ha,Released,2002-09-20,Beacon Pictures,76901.0,0,False,False,en,1.147626,,85.0,1,,False,6.3,8.0
1635,The Island,The Island,Released,2005-07-20,Walden Media,162949164.0,126000000,False,False,en,11.443647,,136.0,1,Your time will come...,False,6.5,1813.0
13341,Bad News Bears,Bad News Bears,Released,2005-07-22,Wendy Finerman Productions,34252847.0,30000000,False,False,en,4.469459,,113.0,2,The bases are loaded... so is the coach.,False,5.7,73.0
1665,Last Days,Last Days,Released,2005-05-13,Grosvenor Park Productions,1928985.0,0,False,False,en,4.790012,,96.0,0,Rock and roll will never die.,False,5.3,95.0
11459,Sky High,Sky High,Released,2005-07-29,Truenorth Productions,86369815.0,35000000,False,False,en,8.061423,,100.0,1,Saving The World... One Homework Assignment At A Time.,False,5.8,568.0
10048,Stealth,Stealth,Released,2005-07-28,Capital Arts Entertainment,76932943.0,135000000,False,False,en,13.890179999999999,,121.0,5,Fear The Sky,False,4.9,341.0
11648,Must Love Dogs,Must Love Dogs,Released,2005-07-21,Yari Film Group,58405313.0,30000000,False,False,en,9.378926,,98.0,2,,False,5.8,142.0
16320,Serenity,Serenity,Released,2005-08-25,Filmax,38869464.0,39000000,False,False,en,11.919995,,119.0,2,Can't stop the signal.,False,7.4,1287.0
308,Broken Flowers,Broken Flowers,Released,2005-05-17,Film Fund Luxembourg,45742101.0,10000000,False,False,en,6.589303999999999,,105.0,1,Sometimes life brings some strange surprises.,False,6.8,359.0
26579,The Heart is Deceitful Above All Things,The Heart is Deceitful Above All Things,Released,2004-09-15,Memory Tech,176153.0,74050,False,False,en,2.789574,,98.0,1,Behind the greatest hoax of our time is the heartbreaking story that started it all.,False,5.7,38.0
18882,Man-Thing,Man-Thing,Released,2005-04-21,Toki wo Kakeru Shôjo Seisaku Iinkai 2006,143000.0,7500000,False,False,en,6.1195900000000005,,97.0,1,The Nature of Fear,False,4.0,38.0
6519,The Dukes of Hazzard,The Dukes of Hazzard,Released,2005-08-05,Lakeshore Entertainment,110803676.0,50000000,False,True,en,9.039467,,104.0,1,Cousins. Outlaws. Thrillbillies.,False,5.1,321.0
11453,Deuce Bigalow: European Gigolo,Deuce Bigalow: European Gigolo,Released,2005-08-06,Lionsgate,22400154.0,22000000,False,True,en,5.341117,,83.0,4,For the women of Europe... The price of love just got a lot cheaper.,False,4.6,232.0
9913,The Skeleton Key,The Skeleton Key,Released,2005-07-29,Millennium Films,91974818.0,43000000,False,False,en,10.947957,,104.0,1,Fearing Is Believing,False,6.4,588.0
8292,Four Brothers,Four Brothers,Released,2005-08-11,Emmett/Furla Films,92374674.0,45000000,False,False,en,6.8410899999999994,,109.0,2,They came home to bury mom... and her killer,False,6.7,617.0
13922,The Great Raid,The Great Raid,Released,2005-08-12,Equity Pictures Medienfonds GmbH & Co. KG IV,10166502.0,80000000,False,False,en,14.987901999999998,,132.0,2,The most daring rescue mission of our time is a story that has never been told,False,6.8,91.0
17824,Private Resort,Private Resort,Released,1985-05-03,Twins Financing,331816.0,0,False,False,en,4.966657,,82.0,2,Spend a weekend with no reservations!,False,5.5,54.0
25199,Teen Witch,Teen Witch,Released,1989-04-28,National Geographic Entertainment,27843.0,0,False,False,en,4.649104,,94.0,1,Fall under her spell.,False,5.6,44.0
31977,Black,Black,Released,2005-02-04,Working Title Films,733094.0,0,False,False,hi,2.854219,,122.0,2,,False,7.7,40.0
6957,The 40 Year Old Virgin,The 40 Year Old Virgin,Released,2005-08-11,Ringerike Erste Filmproduktion,109449237.0,26000000,False,False,en,11.519662,,116.0,2,"The longer you wait, the harder it gets",False,6.2,2020.0
11460,Red Eye,Red Eye,Released,2005-08-04,Relativity Media,57891803.0,26000000,False,False,en,6.336926999999999,,85.0,2,Fear takes flight.,False,6.2,471.0
19404,Dilwale Dulhania Le Jayenge,Dilwale Dulhania Le Jayenge,Released,1995-10-20,Summit Entertainment,100000000.0,13200000,False,False,hi,34.457024,,190.0,1,Come... Fall In Love,False,9.1,661.0
445,Caché,Caché,Released,2005-05-02,Ashutosh Gowariker Productions Pvt. Ltd.,36000000.0,0,False,False,fr,5.69586,,117.0,1,,False,7.0,228.0
9564,Asterix & Obelix Take on Caesar,Astérix & Obélix contre César,Released,1999-02-01,Donners' Company,1644060.0,0,False,True,fr,8.150265,,109.0,2,The Gauls are revolting!,False,5.9,409.0
17186,Supercross,Supercross,Released,2005-08-16,Beech Hill Films,3102550.0,0,False,False,en,2.350811,,80.0,1,,False,5.4,29.0
14175,Valiant,Valiant,Released,2005-03-25,Jigsaw Productions,19478106.0,35000000,False,False,en,11.836827,,76.0,1,"Some pigeons eat crumbs, others make history.",False,5.2,239.0
4442,The Brothers Grimm,The Brothers Grimm,Released,2005-08-26,Walt Disney Pictures,105316267.0,88000000,False,False,en,15.66148,,118.0,4,Eliminating Evil Since 1812.,False,5.6,847.0
9042,The Cave,The Cave,Released,2005-08-25,Atlas Entertainment,15007991.0,30000000,False,False,en,8.077253,,97.0,2,There are places man was never meant to go.,False,5.2,204.0
17926,Undiscovered,Undiscovered,Released,2005-08-26,Mosaic Media Group,1046166.0,9000000,False,False,en,1.494688,,97.0,1,They Know Each Other By Heart.,False,4.5,13.0
1985,The Constant Gardener,The Constant Gardener,Released,2005-08-31,Relativity Media,82466670.0,25000000,False,False,en,11.556484,,129.0,4,Love. At any cost.,False,6.9,428.0
9335,Transporter 2,Transporter 2,Released,2005-08-02,Skyline (Baker St),85167639.0,32000000,False,True,en,11.359658999999999,,87.0,3,The Best In The Business Is Back In The Game.,False,6.2,1076.0
9007,Just Like Heaven,Just Like Heaven,Released,2005-09-16,Intrepid Pictures,102854431.0,58000000,False,False,en,8.351773,,95.0,3,It's a wonderful afterlife.,False,6.5,595.0
9777,Proof,Proof,Released,2005-09-05,Scion Films,7535331.0,20000000,False,False,en,7.9839020000000005,,100.0,1,The biggest risk in life is not taking one.,False,6.2,182.0
1830,Lord of War,Lord of War,Released,2005-09-16,Moonlighting Films,24127895.0,42000000,False,False,en,8.745216000000001,,122.0,8,"Where there's a will, there's a weapon",False,7.0,1356.0
10092,Cry_Wolf,Cry_Wolf,Released,2005-09-16,Crystal Sky Pictures,10047674.0,1000000,False,False,en,9.454335,,90.0,3,Nobody believes a liar...even when they're telling the truth.,False,5.6,127.0
340,Everything is Illuminated,Everything is Illuminated,Released,2005-09-16,Twentieth Century Fox Film Corporation,2697930.0,7000000,False,False,en,7.738924000000001,,106.0,3,Leave Normal Behind.,False,7.4,251.0
1546,Thumbsucker,Thumbsucker,Released,2005-01-23,Blue Sky Studios,1919197.0,0,False,False,en,5.884228,,96.0,1,,False,6.2,68.0
15155,G,G,Released,2002-05-10,Tartan Films,3020784.0,0,False,False,en,0.884526,,96.0,1,,False,6.8,7.0
17386,Revenge of the Ninja,Revenge of the Ninja,Released,1983-09-07,Eurasia Film Production,13168027.0,0,False,True,en,13.762328,,90.0,2,Payback is deadly.,False,5.8,22.0
8814,Doom,Doom,Released,2005-10-20,Focus Features,55987321.0,60000000,False,False,en,11.953553,,105.0,2,No one gets out alive.,False,5.0,619.0
9923,Domino,Domino,Released,2005-09-22,Shine Pictures,22944502.0,50000000,False,False,en,6.394143,,127.0,2,Heads You Live... Tails You Die.,False,6.0,450.0
7553,Waiting...,Waiting...,Released,2005-10-07,Twins Financing,18637690.0,3000000,False,True,en,5.054419,,94.0,2,What happens in the kitchen ends up on the plate.,False,6.2,241.0
8202,Æon Flux,Æon Flux,Released,2005-11-30,Keylight Productions,52304001.0,62000000,False,False,en,12.201912,,93.0,1,The Perfect World Meets The Perfect Assassin,False,5.4,717.0
1947,An Unfinished Life,An Unfinished Life,Released,2005-09-09,Legendary Pictures,18618284.0,30000000,False,False,en,7.761953999999999,,108.0,2,Every secret takes on a life of its own.,False,6.7,165.0
9074,The Man,The Man,Released,2005-09-08,Warner Bros.,12382362.0,0,False,False,en,11.127884,,83.0,1,One guy walks the walk. The other talks and talks.,False,5.4,137.0
8643,The Exorcism of Emily Rose,The Exorcism of Emily Rose,Released,2005-09-09,Fidecine,144216468.0,19000000,False,False,en,10.966014999999999,,122.0,1,What happened to Emily?,False,6.3,675.0
9315,Flightplan,Flightplan,Released,2005-09-22,Creando Films,223387299.0,55000000,False,False,en,12.419851,,98.0,6,If Someone Took Everything You Live For... How Far Would You Go To Get It Back?,False,6.1,796.0
3933,Corpse Bride,Corpse Bride,Released,2005-09-09,Potomac Pictures,117195061.0,40000000,False,False,en,12.920032,,77.0,1,There's been a grave misunderstanding.,False,7.2,1957.0
8923,Green Street Hooligans,Green Street Hooligans,Released,2005-09-09,Destination Films,3154346.0,0,False,True,en,7.772618,,109.0,1,Just think of someone you hate.,False,7.1,652.0
59,A History of Violence,A History of Violence,Released,2005-09-23,Strand Releasing,60740827.0,32000000,False,False,en,11.119707,,96.0,1,Tom Stall had the perfect life... until he became a hero.,False,6.9,850.0
257,Oliver Twist,Oliver Twist,Released,2005-09-23,Samson Films,42093706.0,50000000,False,False,en,12.369935,,130.0,1,,False,6.7,283.0
15487,The Greatest Game Ever Played,The Greatest Game Ever Played,Released,2005-09-30,Slipstream,15431177.0,25000000,False,False,en,6.969342,,120.0,1,Based on a True Story,False,6.9,112.0
398,Capote,Capote,Released,2005-09-30,Twentieth Century Fox Film Corporation,49084830.0,7000000,False,False,en,6.01272,,114.0,1,In Cold Blood,False,6.9,394.0
11968,Into the Blue,Into the Blue,Released,2005-09-30,Sherazade Film Development,44434439.0,50000000,False,True,en,10.022102,,110.0,1,Treasure has its price.,False,5.8,466.0
14517,Mirrormask,Mirrormask,Released,2005-01-25,QED International,866999.0,4000000,False,False,en,5.354783,,101.0,1,The Other Side of Reason. The Other Side of Fate. The Other Side of Truth.,False,6.6,107.0
533,The Curse of the Were-Rabbit,The Curse of the Were-Rabbit,Released,2005-09-04,Cominco,192452832.0,30000000,False,True,en,11.766244,,85.0,1,Something bunny is going on...,False,6.8,660.0
5236,Kiss Kiss Bang Bang,Kiss Kiss Bang Bang,Released,2005-09-05,Paramount Pictures,15785148.0,15000000,False,False,en,11.760539999999999,,103.0,1,SeX. MurdEr. MyStery. Welcome to the party.,False,7.2,900.0
5471,Beowulf & Grendel,Beowulf & Grendel,Released,2005-09-14,Universal Pictures,92076.0,0,False,False,en,5.606454,,103.0,3,The Hero. The Monster. The Myth.,False,6.1,62.0
9763,Goal!: The Dream Begins,Goal!: The Dream Begins,Released,2005-06-06,Dune Entertainment III,27610873.0,30000000,False,True,en,9.783762,,118.0,2,Every Dream Has A Beginning,False,6.6,244.0
10017,The Wraith,The Wraith,Released,1986-11-21,Studio Babelsberg,3500000.0,2700000,False,False,en,7.657918,,93.0,1,He's not from around here...,False,5.9,109.0
11931,In Her Shoes,In Her Shoes,Released,2005-10-07,China Film Co-Production Corporation,83073883.0,0,False,False,en,8.63229,,130.0,1,Friends. Rivals. Sisters.,False,6.0,446.0
27759,55 Days at Peking,55 Days at Peking,Released,1963-05-06,Ingenious Film Partners,10000000.0,17000000,False,False,en,2.972529,,154.0,1,A handful of men and women held out against the frenzied hordes of bloodthirsty fanatics!,False,6.5,38.0
10707,The Squid and the Whale,The Squid and the Whale,Released,2005-10-05,Carthago Films S.a.r.l.,11098131.0,1500000,False,False,en,10.952762,,81.0,2,Joint custody blows.,False,6.9,229.0
9910,Two for the Money,Two for the Money,Released,2005-10-07,Thin Man Films,30526509.0,35000000,False,False,en,9.003792,,122.0,1,How much will you risk?,False,5.9,156.0
142,Brokeback Mountain,Brokeback Mountain,Released,2005-09-02,Dune Entertainment III,178043761.0,14000000,False,False,en,11.787044,,134.0,1,Love is a force of nature.,False,7.5,1531.0
9621,Elizabethtown,Elizabethtown,Released,2005-10-06,Media Rights Capital (MRC),52034889.0,57000000,False,False,en,11.82081,,123.0,1,It's a heck of a place to find yourself,False,6.1,335.0
9701,North Country,North Country,Released,2005-02-12,Relativity Media,25224242.0,35000000,False,False,en,8.781298,,126.0,1,All She Wanted Was To Make A Living. Instead She Made History.,False,6.9,127.0
3291,"Good Night, and Good Luck.","Good Night, and Good Luck.",Released,2005-09-16,Premise Media Corporation,54600000.0,7000000,False,False,en,7.523097999999999,,93.0,1,They took on the Government with nothing but the truth.,False,6.8,274.0
16608,The Proposition,The Proposition,Released,2005-10-06,Original Film,5048693.0,2000000,False,False,en,9.387212,,104.0,1,This land will be civilized.,False,7.1,221.0
791,The Fog,The Fog,Released,2005-10-14,TPS Star,46201432.0,18000000,False,False,en,9.929808999999999,,100.0,3,Their PAST Has Come Back To HAUNT THEM,False,3.8,191.0
2610,Shopgirl,Shopgirl,Released,2005-10-21,All Pictures Media,11588205.0,10284523,False,False,en,4.3490459999999995,,104.0,2,,False,5.7,80.0
191599,Emmanuel's Gift,Emmanuel's Gift,Released,2005-10-21,Deep Films,23578.0,0,False,False,en,0.262384,,80.0,1,"He's like no one we've ever known, but he's all we aspire to be.",False,0.0,0.0
8066,Stay,Stay,Released,2005-09-24,Radical Media,8342132.0,50000000,False,False,en,6.572049000000001,,99.0,1,Between the worlds of the living and the dead there is a place you're not supposed to stay.,False,6.5,346.0
1656,The Legend of Zorro,The Legend of Zorro,Released,2005-10-24,Metro-Goldwyn-Mayer (MGM),142400065.0,75000000,False,True,en,8.940007000000001,,129.0,3,The original caped crusader is back!,False,5.9,909.0
6963,The Weather Man,The Weather Man,Released,2005-10-20,Milcoz Films,12482775.0,20000000,False,False,en,8.345866000000001,,101.0,2,Dave Spritz is about to take his best shot . . . at life,False,6.0,292.0
215,Saw II,Saw II,Released,2005-10-28,Samuel Goldwyn Films,152925093.0,4000000,False,True,en,15.399863,,92.0,1,Oh Yes... There Will Be Blood.,False,6.3,1288.0
16729,Don't Move,Non ti muovere,Released,2004-03-12,Eclipse Catering,11837022.0,0,False,False,it,2.855055,,125.0,1,,False,7.0,51.0
10799,Empire of the Wolves,L'Empire des loups,Released,2005-04-20,Lucasfilm,11875866.0,24000000,False,False,fr,9.255441000000001,,128.0,1,If You Can't Remember Your Past...You Can't Save Your Future.,False,5.5,57.0
1951,Manderlay,Manderlay,Released,2005-05-16,Rogue Pictures,674918.0,14200000,False,True,da,4.568999,,139.0,1,Liberation. Whether They Want It Or Not.,False,6.9,81.0
25763,Damnation Alley,Damnation Alley,Released,1977-09-10,DreamWorks Animation,8720000.0,17000000,False,False,en,2.217704,,91.0,2,,False,5.0,27.0
25,Jarhead,Jarhead,Released,2005-11-04,Audley Films,96889998.0,72000000,False,True,en,9.997032,,125.0,4,Welcome to the suck.,False,6.6,776.0
9982,Chicken Little,Chicken Little,Released,2005-11-04,Babe Film,314432665.0,150000000,False,False,en,18.584609,,81.0,1,"When it comes to saving the world, it helps to be a little chicken.",False,5.6,974.0
13994,Romance & Cigarettes,Romance & Cigarettes,Released,2005-09-13,Ministero per i Beni e le Attività Culturali,2945242.0,0,False,False,en,2.36594,,105.0,2,,False,6.0,33.0
